sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:original_source_concept_id,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
1168,Bleeding gums (finding),-1,,1168,1.00,APPROVED,EQUAL,jaye,1758627236905,4311406,Bleeding gums,Condition,MAPS_TO,,<auto>,1758626716544,
919,Red eye (finding),-1,,919,1.00,APPROVED,EQUAL,jaye,1758627236905,45766466,Red eye,Condition,MAPS_TO,,<auto>,1758626716549,
1457,Miconozole,-1,,1457,0.72,UNCHECKED,UNREVIEWED,,0,19061392,fenozolone,Drug,MAPS_TO,,<auto>,1758626716564,
1591,Phenylephrine & pramoxine,-1,,1591,0.64,UNCHECKED,UNREVIEWED,,0,40073287,phenylephrine / pramoxine Rectal Cream,Drug,MAPS_TO,,<auto>,1758626716589,
293,Invoice total net taxes,-1,,293,0.48,UNCHECKED,UNREVIEWED,,0,4009349,Inspector of taxes,Observation,MAPS_TO,,<auto>,1758626716916,
646,Priority,-1,,646,1.00,APPROVED,EQUAL,jaye,1758627236905,36308549,Priority,Meas Value,MAPS_TO,,<auto>,1758626716980,
1458,Tolnoftate,-1,,1458,0.58,UNCHECKED,UNREVIEWED,,0,902950,tolnaftate,Drug,MAPS_TO,,<auto>,1758626717031,
1599,Benzyl penicillin,-1,,1599,0.82,UNCHECKED,UNREVIEWED,,0,1728416,penicillin G,Drug,MAPS_TO,,<auto>,1758626717097,
1331,Product containing only scopolamine (medicinal product),-1,,1331,0.79,UNCHECKED,UNREVIEWED,,0,36677337,Barium only product,Device,MAPS_TO,,<auto>,1758626717243,
334,Varicella (disorder),-1,,334,1.00,APPROVED,EQUAL,jaye,1758627236905,434272,Varicella,Condition,MAPS_TO,,<auto>,1758626717398,
1459,Lidocaine,-1,,1459,1.00,APPROVED,EQUAL,jaye,1758627236905,989878,lidocaine,Drug,MAPS_TO,,<auto>,1758626717429,
294,Invoice price,-1,,294,0.71,UNCHECKED,UNREVIEWED,,0,4011283,Invoice clerk,Observation,MAPS_TO,,<auto>,1758626717482,
665,Drugs not issued (finding),-1,,665,1.00,APPROVED,EQUAL,jaye,1758627236905,4080987,Drugs not issued,Observation,MAPS_TO,,<auto>,1758626717504,
647,Not Urgent,-1,,647,0.64,UNCHECKED,UNREVIEWED,,0,21498112,Urgent,Meas Value,MAPS_TO,,<auto>,1758626717512,
1694,Systolic blood pressure,-1,,1694,1.00,APPROVED,EQUAL,jaye,1758627236905,4152194,Systolic blood pressure,Measurement,MAPS_TO,,<auto>,1758626717562,
1332,Ibuprofen,-1,,1332,1.00,APPROVED,EQUAL,jaye,1758627236905,45882610,Ibuprofen,Meas Value,MAPS_TO,,<auto>,1758626717581,
1611,Atazanavir & Ritonavir,-1,,1611,0.63,UNCHECKED,UNREVIEWED,,0,1727223,atazanavir,Drug,MAPS_TO,,<auto>,1758626717779,
1460,Benzyl Benzoate,-1,,1460,1.00,APPROVED,EQUAL,jaye,1758627236905,19036946,benzyl benzoate,Drug,MAPS_TO,,<auto>,1758626717830,
920,Swelling (morphologic abnormality),-1,,920,1.00,APPROVED,EQUAL,jaye,1758627236905,40484518,Swelling,Observation,MAPS_TO,,<auto>,1758626718034,
1334,Indomethacin,-1,,1334,1.00,APPROVED,EQUAL,jaye,1758627236905,1178663,indomethacin,Drug,MAPS_TO,,<auto>,1758626718089,
1461,Glyburide,-1,,1461,1.00,APPROVED,EQUAL,jaye,1758627236905,1559684,glyburide,Drug,MAPS_TO,,<auto>,1758626718156,
295,Invoice line number,-1,,295,0.56,UNCHECKED,UNREVIEWED,,0,4011283,Invoice clerk,Observation,MAPS_TO,,<auto>,1758626718240,
1741,Tuberculous peritonitis (disorder),-1,,1741,1.00,APPROVED,EQUAL,jaye,1758627236905,194268,Tuberculous peritonitis,Condition,MAPS_TO,,<auto>,1758626718241,
1335,Insulin,-1,,1335,1.00,APPROVED,EQUAL,jaye,1758627236905,45884660,Insulin,Meas Value,MAPS_TO,,<auto>,1758626718342,
1462,Cefaclor,-1,,1462,1.00,APPROVED,EQUAL,jaye,1758627236905,1768849,cefaclor,Drug,MAPS_TO,,<auto>,1758626718478,
666,Insufficient (qualifier value),-1,,666,1.00,APPROVED,EQUAL,jaye,1758627236905,4307430,Insufficient,Meas Value,MAPS_TO,,<auto>,1758626718653,
1463,Famciclovir,-1,,1463,1.00,APPROVED,EQUAL,jaye,1758627236905,1703603,famciclovir,Drug,MAPS_TO,,<auto>,1758626718827,
1695,Diastolic blood pressure,-1,,1695,1.00,APPROVED,EQUAL,jaye,1758627236905,4154790,Diastolic blood pressure,Measurement,MAPS_TO,,<auto>,1758626718839,
1336,Ipratropium,-1,,1336,1.00,APPROVED,EQUAL,jaye,1758627236905,1112921,ipratropium,Drug,MAPS_TO,,<auto>,1758626718875,
1169,Ligation of fallopian tube (procedure),-1,,1169,1.00,APPROVED,EQUAL,jaye,1758627236905,4298948,Ligation of fallopian tube,Procedure,MAPS_TO,,<auto>,1758626718966,
1593,Product containing bacitracin (medicinal product),-1,,1593,0.84,UNCHECKED,UNREVIEWED,,0,4145379,Barium-containing product,Device,MAPS_TO,,<auto>,1758626719118,
1635,Ready-to-Use Supplementary Foods,-1,,1635,0.40,UNCHECKED,UNREVIEWED,,0,45885303,Supplemental,Meas Value,MAPS_TO,,<auto>,1758626719178,
1464,Minocycline,-1,,1464,1.00,APPROVED,EQUAL,jaye,1758627236905,1708880,minocycline,Drug,MAPS_TO,,<auto>,1758626719252,
335,Cryptococcal meningitis (disorder),-1,,335,1.00,APPROVED,EQUAL,jaye,1758627236905,432310,Cryptococcal meningitis,Condition,MAPS_TO,,<auto>,1758626719472,
1465,Clindamycin,-1,,1465,1.00,APPROVED,EQUAL,jaye,1758627236905,997881,clindamycin,Drug,MAPS_TO,,<auto>,1758626719587,
1696,Body temperature,-1,,1696,1.00,APPROVED,EQUAL,jaye,1758627236905,4302666,Body temperature,Measurement,MAPS_TO,,<auto>,1758626719665,
355,Imaging procedure history,-1,,355,0.66,UNCHECKED,UNREVIEWED,,0,4190468,Staging - procedure intent,Meas Value,MAPS_TO,,<auto>,1758626719691,
1638,Calcium & vit,-1,,1638,0.53,UNCHECKED,UNREVIEWED,,0,45881609,M & Y,Meas Value,MAPS_TO,,<auto>,1758626719725,
1337,Ipratropium Bromide,-1,,1337,0.79,UNCHECKED,UNREVIEWED,,0,1112921,ipratropium,Drug,MAPS_TO,,<auto>,1758626719729,
654,Medication dispense status reason,-1,,654,0.68,UNCHECKED,UNREVIEWED,,0,3024849,Medication dispensed,Observation,MAPS_TO,,<auto>,1758626719978,
1697,Body height,-1,,1697,1.00,APPROVED,EQUAL,jaye,1758627236905,3036277,Body height,Measurement,MAPS_TO,,<auto>,1758626720007,
668,Discontinued (qualifier value),-1,,668,1.00,APPROVED,EQUAL,jaye,1758627236905,4132627,Discontinued,Observation,MAPS_TO,,<auto>,1758626720131,
1594,Permanganate potassium,-1,,1594,0.91,UNCHECKED,UNREVIEWED,,0,19135788,potassium permanganate,Drug,MAPS_TO,,<auto>,1758626720153,
921,On examination - quadriceps muscle wasting (finding),-1,,921,0.56,UNCHECKED,UNREVIEWED,,0,37116540,Laceration of quadriceps muscle,Condition,MAPS_TO,,<auto>,1758626720379,
655,Washout period,-1,,655,0.68,UNCHECKED,UNREVIEWED,,0,4068993,Irrigation of colon,Procedure,MAPS_TO,,<auto>,1758626720644,
1170,Blurring of visual image (finding),-1,,1170,1.00,APPROVED,EQUAL,jaye,1758627236905,4006463,Blurring of visual image,Condition,MAPS_TO,,<auto>,1758626720657,
1595,Petrolatum,-1,,1595,1.00,APPROVED,EQUAL,jaye,1758627236905,19033354,petrolatum,Drug,MAPS_TO,,<auto>,1758626720658,
1698,Body weight Measured,-1,,1698,1.00,APPROVED,EQUAL,jaye,1758627236905,3013762,Body weight Measured,Measurement,MAPS_TO,,<auto>,1758626720771,
1466,Tobramycin & Dexamethasone,-1,,1466,0.57,UNCHECKED,UNREVIEWED,,0,1518254,dexamethasone,Drug,MAPS_TO,,<auto>,1758626720854,
1338,Isosorbide Mononitrate,-1,,1338,0.87,UNCHECKED,UNREVIEWED,,0,19110499,isosorbide mononitrate 5 MG,Drug,MAPS_TO,,<auto>,1758626721093,
1742,Tuberculosis of central nervous system (disorder),-1,,1742,1.00,APPROVED,EQUAL,jaye,1758627236905,374267,Tuberculosis of central nervous system,Condition,MAPS_TO,,<auto>,1758626721187,
1642,Cortisone & antibiotic & antimycotic,-1,,1642,0.38,UNCHECKED,UNREVIEWED,,0,4229211,Streptomyces antimycoticus,Observation,MAPS_TO,,<auto>,1758626721237,
1699,Heart rate,-1,,1699,1.00,APPROVED,EQUAL,jaye,1758627236905,3027018,Heart rate,Measurement,MAPS_TO,,<auto>,1758626721273,
656,Surgery planned,-1,,656,0.89,UNCHECKED,UNREVIEWED,,0,44789362,Minor surgery planned,Observation,MAPS_TO,,<auto>,1758626721315,
336,Visceral leishmaniasis (disorder),-1,,336,1.00,APPROVED,EQUAL,jaye,1758627236905,200652,Visceral leishmaniasis,Condition,MAPS_TO,,<auto>,1758626721416,
1596,Povidone iodine,-1,,1596,1.00,APPROVED,EQUAL,jaye,1758627236905,4299861,Povidone iodine,Observation,MAPS_TO,,<auto>,1758626721419,
1339,Ivermectin,-1,,1339,1.00,APPROVED,EQUAL,jaye,1758627236905,1784444,ivermectin,Drug,MAPS_TO,,<auto>,1758626721654,
1467,Methylprednisolone,-1,,1467,1.00,APPROVED,EQUAL,jaye,1758627236905,1506270,methylprednisolone,Drug,MAPS_TO,,<auto>,1758626721726,
681,Supplies not available (finding),-1,,681,1.00,APPROVED,EQUAL,jaye,1758627236905,4168014,Supplies not available,Observation,MAPS_TO,,<auto>,1758626721744,
402,HIV resulting in other conditions,-1,,402,0.44,UNCHECKED,UNREVIEWED,,0,45879066,Other related conditions,Meas Value,MAPS_TO,,<auto>,1758626721805,
1171,Bronchial breathing (finding),-1,,1171,1.00,APPROVED,EQUAL,jaye,1758627236905,4195726,Bronchial breathing,Condition,MAPS_TO,,<auto>,1758626721999,
1340,Ketamine,-1,,1340,1.00,APPROVED,EQUAL,jaye,1758627236905,36309197,Ketamine,Meas Value,MAPS_TO,,<auto>,1758626722100,
922,Renal retinopathy (disorder),-1,,922,1.00,APPROVED,EQUAL,jaye,1758627236905,4102647,Renal retinopathy,Condition,MAPS_TO,,<auto>,1758626722264,
1597,Silver sulfadiazine,-1,,1597,1.00,APPROVED,EQUAL,jaye,1758627236905,966956,silver sulfadiazine,Drug,MAPS_TO,,<auto>,1758626722367,
667,Stale-dated order,-1,,667,0.51,UNCHECKED,UNREVIEWED,,0,42041059,Dalton-le-Dale,Geography,MAPS_TO,,<auto>,1758626722480,
1468,Tetrahydrozoline,-1,,1468,1.00,APPROVED,EQUAL,jaye,1758627236905,941577,tetrahydrozoline,Drug,MAPS_TO,,<auto>,1758626722536,
337,Influenza (disorder),-1,,337,1.00,APPROVED,EQUAL,jaye,1758627236905,4266367,Influenza,Condition,MAPS_TO,,<auto>,1758626722648,
421,Dispensing units,-1,,421,0.67,UNCHECKED,UNREVIEWED,,0,45884048,Dispensing,Meas Value,MAPS_TO,,<auto>,1758626722679,
1341,Ketoconazole,-1,,1341,1.00,APPROVED,EQUAL,jaye,1758627236905,985708,ketoconazole,Drug,MAPS_TO,,<auto>,1758626722713,
1172,Burning pain (finding),-1,,1172,1.00,APPROVED,EQUAL,jaye,1758627236905,4264107,Burning pain,Condition,MAPS_TO,,<auto>,1758626722878,
1469,Fexofenadine,-1,,1469,1.00,APPROVED,EQUAL,jaye,1758627236905,1153428,fexofenadine,Drug,MAPS_TO,,<auto>,1758626723057,
1653,Hialorunate de Na+ et oxymetazoline,-1,,1653,0.57,UNCHECKED,UNREVIEWED,,0,925636,oxymetazoline,Drug,MAPS_TO,,<auto>,1758626723124,
1342,Lactulose,-1,,1342,1.00,APPROVED,EQUAL,jaye,1758627236905,987245,lactulose,Drug,MAPS_TO,,<auto>,1758626723137,
1600,Benzyl penicillin Procaine,-1,,1600,0.72,UNCHECKED,UNREVIEWED,,0,1728416,penicillin G,Drug,MAPS_TO,,<auto>,1758626723524,
1470,Guaifenesin,-1,,1470,1.00,APPROVED,EQUAL,jaye,1758627236905,1163944,guaifenesin,Drug,MAPS_TO,,<auto>,1758626723558,
1343,Levofloxacin,-1,,1343,1.00,APPROVED,EQUAL,jaye,1758627236905,1742253,levofloxacin,Drug,MAPS_TO,,<auto>,1758626723634,
923,Respiratory crackles (finding),-1,,923,1.00,APPROVED,EQUAL,jaye,1758627236905,4167669,Respiratory crackles,Condition,MAPS_TO,,<auto>,1758626723705,
1700,Mid upper arm circumference (observable entity),-1,,1700,1.00,APPROVED,EQUAL,jaye,1758627236905,4111666,Mid upper arm circumference,Measurement,MAPS_TO,,<auto>,1758626723723,
1743,Tuberculosis of bones and/or joints (disorder),-1,,1743,1.00,APPROVED,EQUAL,jaye,1758627236905,438673,Tuberculosis of bones and/or joints,Condition,MAPS_TO,,<auto>,1758626723748,
487,Allergens Options,-1,,487,0.66,UNCHECKED,UNREVIEWED,,0,3018414,Allergens identified in Serum,Measurement,MAPS_TO,,<auto>,1758626723772,
669,SubstanceAdminSubstitutionReason,-1,,669,0.54,UNCHECKED,UNREVIEWED,,0,45880312,Substitution,Meas Value,MAPS_TO,,<auto>,1758626723809,
682,Previous treatment continue (situation),-1,,682,0.67,UNCHECKED,UNREVIEWED,,0,4194400,Treatment intent,Observation,MAPS_TO,,<auto>,1758626723847,
1601,Cefalexin,-1,,1601,1.00,APPROVED,EQUAL,jaye,1758627236905,1786621,cephalexin,Drug,MAPS_TO,,<auto>,1758626723879,
338,Meningitis (disorder),-1,,338,1.00,APPROVED,EQUAL,jaye,1758627236905,435785,Meningitis,Condition,MAPS_TO,,<auto>,1758626723991,
1659,MTV & Fer gttes (pr neonato),-1,,1659,0.22,UNCHECKED,UNREVIEWED,,0,4268869,HOTV test,Procedure,MAPS_TO,,<auto>,1758626724237,
1602,Cefotaxime,-1,,1602,1.00,APPROVED,EQUAL,jaye,1758627236905,1774470,cefotaxime,Drug,MAPS_TO,,<auto>,1758626724245,
1603,Erythromycin,-1,,1603,1.00,APPROVED,EQUAL,jaye,1758627236905,1746940,erythromycin,Drug,MAPS_TO,,<auto>,1758626724700,
1472,Amoxicillin & Clauvulanic Acid,-1,,1472,0.48,UNCHECKED,UNREVIEWED,,0,3667062,Allergy to amoxicillin and/or clavulanic acid,Observation,MAPS_TO,,<auto>,1758626724852,
670,Regulatory requirement,-1,,670,0.63,UNCHECKED,UNREVIEWED,,0,4022415,Energy requirement,Observation,MAPS_TO,,<auto>,1758626724904,
339,Mycetoma (disorder),-1,,339,1.00,APPROVED,EQUAL,jaye,1758627236905,4257827,Mycetoma,Condition,MAPS_TO,,<auto>,1758626724977,
1744,Tuberculoid leprosy (disorder),-1,,1744,1.00,APPROVED,EQUAL,jaye,1758627236905,136898,Tuberculoid leprosy,Condition,MAPS_TO,,<auto>,1758626725099,
1344,Levonorgestrel & Ethinylestradiol,-1,,1344,0.61,UNCHECKED,UNREVIEWED,,0,40042023,estradiol / ethinyl estradiol / levonorgestrel Oral Tablet,Drug,MAPS_TO,,<auto>,1758626725121,
1173,Harmful pattern of use of cannabis (disorder),-1,,1173,0.88,UNCHECKED,UNREVIEWED,,0,35610534,Harmful use of cannabis,Condition,MAPS_TO,,<auto>,1758626725171,
1604,Gentamicin,-1,,1604,1.00,APPROVED,EQUAL,jaye,1758627236905,45892419,gentamicin,Drug,MAPS_TO,,<auto>,1758626725355,
924,Respiratory distress (finding),-1,,924,1.00,APPROVED,EQUAL,jaye,1758627236905,4158346,Respiratory distress,Condition,MAPS_TO,,<auto>,1758626725368,
1345,Levothyroxine,-1,,1345,1.00,APPROVED,EQUAL,jaye,1758627236905,1501700,levothyroxine,Drug,MAPS_TO,,<auto>,1758626725570,
671,Formulary policy,-1,,671,0.75,UNCHECKED,UNREVIEWED,,0,44804369,Policy formulation,Observation,MAPS_TO,,<auto>,1758626725642,
683,Administrative statuses (finding),-1,,683,1.00,APPROVED,EQUAL,jaye,1758627236905,4146314,Administrative statuses,Observation,MAPS_TO,,<auto>,1758626725724,
505,Reference application allergic reactions,-1,,505,0.62,UNCHECKED,UNREVIEWED,,0,40589905,Allergic reaction,Condition,MAPS_TO,,<auto>,1758626725843,
1346,Lignocaine,-1,,1346,0.76,UNCHECKED,UNREVIEWED,,0,4027386,Poisoning by lidocaine,Condition,MAPS_TO,,<auto>,1758626725966,
1605,Quinine sulfate,-1,,1605,0.74,UNCHECKED,UNREVIEWED,,0,40230127,quinidine sulfate 10 MG,Drug,MAPS_TO,,<auto>,1758626726033,
1745,Triplet pregnancy (finding),-1,,1745,1.00,APPROVED,EQUAL,jaye,1758627236905,432375,Triplet pregnancy,Condition,MAPS_TO,,<auto>,1758626726251,
1473,Atovaquone & Proquanil hydrochloride,-1,,1473,0.61,UNCHECKED,UNREVIEWED,,0,40166165,atovaquone 250 MG / proguanil hydrochloride 100 MG Oral Tablet,Drug,MAPS_TO,,<auto>,1758626726473,
1174,Cellulitis of head (disorder),-1,,1174,1.00,APPROVED,EQUAL,jaye,1758627236905,4028238,Cellulitis of head,Condition,MAPS_TO,,<auto>,1758626726663,
340,African trypanosomiasis (disorder),-1,,340,1.00,APPROVED,EQUAL,jaye,1758627236905,438344,African trypanosomiasis,Condition,MAPS_TO,,<auto>,1758626726729,
684,Declined (qualifier value),-1,,684,0.82,UNCHECKED,UNREVIEWED,,0,4266485,Retained,Meas Value,MAPS_TO,,<auto>,1758626726779,
1474,Captopril,-1,,1474,1.00,APPROVED,EQUAL,jaye,1758627236905,1340128,captopril,Drug,MAPS_TO,,<auto>,1758626726876,
1662,Parenteral nutrition (peripheral at least),-1,,1662,0.72,UNCHECKED,UNREVIEWED,,0,4047462,Peripheral line feeding,Procedure,MAPS_TO,,<auto>,1758626726901,
1347,Lignocaine & Adrenaline,-1,,1347,0.44,UNCHECKED,UNREVIEWED,,0,4027386,Poisoning by lidocaine,Condition,MAPS_TO,,<auto>,1758626726938,
672,ActSubstanceAdminSubstitutionCode,-1,,672,0.54,UNCHECKED,UNREVIEWED,,0,45880312,Substitution,Meas Value,MAPS_TO,,<auto>,1758626727074,
1606,Serum antitetatique,-1,,1606,0.50,UNCHECKED,UNREVIEWED,,0,41909777,Mantiqueira,Geography,MAPS_TO,,<auto>,1758626727147,
1771,Eruption of skin (disorder),-1,,1771,1.00,APPROVED,EQUAL,jaye,1758627236905,140214,Eruption,Condition,MAPS_TO,,<auto>,1758626727400,
1348,Losartan,-1,,1348,1.00,APPROVED,EQUAL,jaye,1758627236905,1367500,losartan,Drug,MAPS_TO,,<auto>,1758626727450,
1607,Vancomycin,-1,,1607,1.00,APPROVED,EQUAL,jaye,1758627236905,1707687,vancomycin,Drug,MAPS_TO,,<auto>,1758626727573,
1349,Magnesium,-1,,1349,1.00,APPROVED,EQUAL,jaye,1758627236905,19124906,magnesium,Drug,MAPS_TO,,<auto>,1758626727771,
1175,Feeling irritable (finding),-1,,1175,1.00,APPROVED,EQUAL,jaye,1758627236905,4184149,Feeling irritable,Observation,MAPS_TO,,<auto>,1758626727895,
1475,Chloroquine phosphate,-1,,1475,0.85,UNCHECKED,UNREVIEWED,,0,40241956,chloroquine phosphate 500 MG,Drug,MAPS_TO,,<auto>,1758626727970,
1773,Dyspnea (finding),-1,,1773,1.00,APPROVED,EQUAL,jaye,1758627236905,312437,Dyspnea,Condition,MAPS_TO,,<auto>,1758626727982,
673,Formulary substitution,-1,,673,1.00,APPROVED,EQUAL,jaye,1758627236905,44790355,Change to formulary medication,Procedure,MAPS_TO,,<auto>,1758626728180,
1350,Mannitol,-1,,1350,1.00,APPROVED,EQUAL,jaye,1758627236905,994058,mannitol,Drug,MAPS_TO,,<auto>,1758626728193,
685,Discontinued (qualifier value),-1,,685,1.00,APPROVED,EQUAL,jaye,1758627236905,4132627,Discontinued,Observation,MAPS_TO,,<auto>,1758626728325,
925,HIV 1+2 IgG Ab [Presence] in Serum or Plasma by Rapid immunoassay,-1,,925,1.00,APPROVED,EQUAL,jaye,1758627236905,43533927,HIV 1+2 IgG Ab [Presence] in Serum or Plasma by Rapid immunoassay,Measurement,MAPS_TO,,<auto>,1758626728397,
1680,Eucalyptus & Diphenhydramine & Phenylephrine,-1,,1680,0.58,UNCHECKED,UNREVIEWED,,0,40135789,diphenhydramine / phenylephrine Oral Tablet,Drug,MAPS_TO,,<auto>,1758626728461,
1776,Sneezing (finding),-1,,1776,1.00,APPROVED,EQUAL,jaye,1758627236905,4328356,Sneezing,Condition,MAPS_TO,,<auto>,1758626728491,
1176,Weight gain (finding),-1,,1176,0.89,UNCHECKED,UNREVIEWED,,0,45771395,Weight gain diet,Observation,MAPS_TO,,<auto>,1758626728603,
1630,Administration of vaccine product containing only Streptococcus pneumoniae antigen (procedure),-1,,1630,0.69,UNCHECKED,UNREVIEWED,,0,4100155,Adverse reaction to pneumococcal vaccine,Observation,MAPS_TO,,<auto>,1758626728900,
1746,Traumatic amputation of finger (disorder),-1,,1746,1.00,APPROVED,EQUAL,jaye,1758627236905,4319151,Traumatic amputation of finger,Condition,MAPS_TO,,<auto>,1758626728957,
1608,Rifampicin & Isoniazide & Pyrazinamide,-1,,1608,0.60,UNCHECKED,UNREVIEWED,,0,40050296,isoniazid / pyrazinamide / rifampin Oral Tablet,Drug,MAPS_TO,,<auto>,1758626729047,
1478,Erythromycin estolate,-1,,1478,0.85,UNCHECKED,UNREVIEWED,,0,1746940,erythromycin,Drug,MAPS_TO,,<auto>,1758626729082,
1351,Medroxyprogesterone,-1,,1351,1.00,APPROVED,EQUAL,jaye,1758627236905,1500211,medroxyprogesterone,Drug,MAPS_TO,,<auto>,1758626729111,
1177,Muscle pain (finding),-1,,1177,1.00,APPROVED,EQUAL,jaye,1758627236905,442752,Muscle pain,Condition,MAPS_TO,,<auto>,1758626729722,
1777,Sore throat (finding),-1,,1777,1.00,APPROVED,EQUAL,jaye,1758627236905,4147326,Sore throat,Condition,MAPS_TO,,<auto>,1758626729747,
674,Therapeutic generic substitution,-1,,674,0.74,UNCHECKED,UNREVIEWED,,0,36310241,Allow therapeutic substitutions,Meas Value,MAPS_TO,,<auto>,1758626729828,
1479,Ferrous sulfate,-1,,1479,1.00,APPROVED,EQUAL,jaye,1758627236905,1396131,ferrous sulfate,Drug,MAPS_TO,,<auto>,1758626729833,
1631,Rotavirus Vaccine (Rota),-1,,1631,0.60,UNCHECKED,UNREVIEWED,,0,44813970,Rotavirus vaccination declined,Observation,MAPS_TO,,<auto>,1758626730682,
1682,Boric acid & Antipyrine & Ephedrine,-1,,1682,0.46,UNCHECKED,UNREVIEWED,,0,1036059,antipyrine,Drug,MAPS_TO,,<auto>,1758626730749,
686,Procedure phase (qualifier value),-1,,686,1.00,APPROVED,EQUAL,jaye,1758627236905,4030296,Procedure phase,Observation,MAPS_TO,,<auto>,1758626730752,
1747.1,Absence of upper limb (finding),-1,,1747,1.00,APPROVED,EQUAL,jaye,1758627236905,42709797,Absence of upper limb,Condition,MAPS_TO,,<auto>,1758626731062,
1609,Rifampicin & Izsoniazide & Ethambutol,-1,,1609,0.47,UNCHECKED,UNREVIEWED,,0,40039015,ethambutol / isoniazid / rifampin Oral Tablet,Drug,MAPS_TO,,<auto>,1758626731292,
1352,Medroxyprogesterone Acetate,-1,,1352,0.90,UNCHECKED,UNREVIEWED,,0,40224834,medroxyprogesterone acetate 5 MG,Drug,MAPS_TO,,<auto>,1758626731321,
341,Infection caused by Cestoda and/or Trematoda and/or Phylum Nematoda (disorder),-1,,341,0.99,UNCHECKED,UNREVIEWED,,0,441793,Infection caused by Cestoda and/or Trematoda and/or Phylum Nemata,Condition,MAPS_TO,,<auto>,1758626731358,
926,Retention of urine (disorder),-1,,926,1.00,APPROVED,EQUAL,jaye,1758627236905,192450,Retention of urine,Condition,MAPS_TO,,<auto>,1758626731359,
1480,Fluticasone spray,-1,,1480,0.74,UNCHECKED,UNREVIEWED,,0,1149380,fluticasone,Drug,MAPS_TO,,<auto>,1758626731397,
1178,Blood in urine (finding),-1,,1178,1.00,APPROVED,EQUAL,jaye,1758627236905,437038,Blood in urine,Condition,MAPS_TO,,<auto>,1758626731402,
1778,Loss of taste (finding),-1,,1778,1.00,APPROVED,EQUAL,jaye,1758627236905,4289517,Loss of taste,Condition,MAPS_TO,,<auto>,1758626731805,
675,Therapeutic brand substitution,-1,,675,0.71,UNCHECKED,UNREVIEWED,,0,36310241,Allow therapeutic substitutions,Meas Value,MAPS_TO,,<auto>,1758626732218,
1610,Abacavir (ABC),-1,,1610,0.56,UNCHECKED,UNREVIEWED,,0,1736971,abacavir,Drug,MAPS_TO,,<auto>,1758626732218,
1353,Methotrexate,-1,,1353,1.00,APPROVED,EQUAL,jaye,1758627236905,45883504,Methotrexate,Meas Value,MAPS_TO,,<auto>,1758626732222,
1747.2,Amputee - limb (finding),-1,,1747,1.00,APPROVED,EQUAL,jaye,1758627236905,4077349,Amputee - limb,Observation,MAPS_TO,,<auto>,1758626732494,
1683,Belladona & Phenobarbital,-1,,1683,0.59,UNCHECKED,UNREVIEWED,,0,36308343,Phenobarbital,Meas Value,MAPS_TO,,<auto>,1758626732589,
927,Hospital (environment),-1,,927,0.72,UNCHECKED,UNREVIEWED,,0,4174431,Environmental event,Observation,MAPS_TO,,<auto>,1758626732893,
687,In progress (qualifier value),-1,,687,1.00,APPROVED,EQUAL,jaye,1758627236905,4300365,In progress,Observation,MAPS_TO,,<auto>,1758626732932,
1632,Diphtheria Tetanus Vaccine (DT),-1,,1632,0.58,UNCHECKED,UNREVIEWED,,0,4098685,Adverse reaction to diphtheria and tetanus vaccine,Observation,MAPS_TO,,<auto>,1758626733105,
1612,Didanosine (DDI),-1,,1612,0.51,UNCHECKED,UNREVIEWED,,0,1724869,didanosine,Drug,MAPS_TO,,<auto>,1758626733117,
1354,Methylergometrine,-1,,1354,1.00,APPROVED,EQUAL,jaye,1758627236905,1305637,methylergonovine,Drug,MAPS_TO,,<auto>,1758626733187,
1179,Body mass index (BMI) [Ratio],-1,,1179,1.00,APPROVED,EQUAL,jaye,1758627236905,3038553,Body mass index (BMI) [Ratio],Measurement,MAPS_TO,,<auto>,1758626733302,
1481,Hydrocortisone & Acetic Acid,-1,,1481,0.53,UNCHECKED,UNREVIEWED,,0,40004832,acetic acid / hydrocortisone Otic Solution,Drug,MAPS_TO,,<auto>,1758626733567,
1684,Dequalinium & Lidocaine,-1,,1684,0.57,UNCHECKED,UNREVIEWED,,0,19016063,dequalinium,Drug,MAPS_TO,,<auto>,1758626733838,
1779,Loss of sense of smell (finding),-1,,1779,1.00,APPROVED,EQUAL,jaye,1758627236905,4185711,Loss of sense of smell,Condition,MAPS_TO,,<auto>,1758626733861,
